1204,"Selena Gomez"
1205,"King Krule"
1206,"Burna Boy"
1207,"Anamanaguchi"
1208,"John Coltrane"
1209,"Indian Summer"
1210,"Particle Kid"
1211,"She Past Away"
1212,"Crash Test Dummies"
1213,"Larkin Poe"
1214,"Yazoo"
1215,"Johnny Adams"
1216,"The Drums"
1217,"Mavis Staples"
1218,"Keuning"
1219,"Malibu Ken"
1220,"Kaiser Chiefs"
1221,"Gunship"
1222,"Billy F Gibbons"
1223,"Amos Lee"
1224,"Brownout"
1225,"Pop Evil"
1226,"Rosetta Sister Tharpe"
1227,"Sandra Boynton"
1228,"James Taylor"
1229,"Billy Idol"
1230,"Kaleida"
1231,"Airbourne"
1232,"White Reaper"
1233,"Dead Can Dance"
1234,"Lilys"
1235,"Brent Cobb"
1236,"Petit Biscuit"
1237,"Hall"
1238,"Oates"
1239,"Banda Black Rio"
1240,"Yes"
1241,"LeAnn Rimes"
1242,"John Mellencamp"
1243,"Yo-Yo Ma"
1244,"Lake Street Dive"
1245,"Lyle Lovett"
1246,"Bill Frisell"
1247,"Nightmares on Wax"
1248,"Belle and Sebastian"
1249,"Dave Brubeck"
1250,"Xiu Xiu"
1251,"Unknown Mortal Orchestra"
1252,"Tito Puente"
1253,"Ebo Taylor"
1254,"Yeah Yeah Yeahs"
1255,"Aretha Franklin"
1256,"Charlie Parker"
1257,"Purity Ring"
1258,"Francis Bebey"
1259,"Swell Maps"
1260,"Starf***er"
1261,"Pokey LaFarge"
1262,"Bruce Cockburn"
1263,"D.R.I."
1264,"Volcano Choir"
1265,"Cream"
1266,"Embrace"
1267,"Damien Jurado"
1268,"Brainiac"
1269,"Foxboro Hot Tubs"
1270,"Sharon Jones"
1271,"Jawbreaker"
1272,"A Silver Mt. Zion"
1273,"AFI"
1274,"2 Live Crew"
1275,"Nick Schilder"
1276,"Christophe Heral"
1277,"Male Tears"
1278,"Steve Leach"
1279,"Jac Berrocal"
1280,"Hard Stuff"
1281,"Immanual Wilkins"
1282,"Carly Simon"
1283,"Fantasy of a Broken Heart"
1284,"Greenleaf"
1285,"Nice Biscuit"
1286,"Ismael Rivera"
1287,"Luis Gasca"
1288,"The Ram"
1289,"Jerry Goldsmith"
1290,"Jay Chattaway"
1291,"1349"
1292,"Gilbert O'Sullivan"
1293,"Oliver Leith"
1294,"Jim All Stars Jones"
1295,"Blackmore's Night"
1296,"Roscoe Holcomb"
1297,"Sting"
1298,"Wand"
1299,"Phoenix"
1300,"Robert Earl Keen"
1301,"Placebo (Belgium)"
1302,"Yellowman"
1303,"Rosanne Cash"
1304,"Dennis Brown"
1305,"Sarcófago"
1306,"The Destroyer"
1307,"Phosphorescent"
1308,"Run DMC"
1309,"Wes Montgomery"
1310,"The Jon Spencer Blues Explosion"
1311,"Quasimoto"
1312,"Mission of Burma"
1313,"Mean Creek"
1314,"Black Mountain"
1315,"Buju Banton"
1316,"Do Make Say Think"
1317,"Dropkick Murphys"
1318,"Heatmiser"
1319,"Quartabe"
1320,"If Not for Me"
1321,"Drone Assembly"
1322,"Angelic Upstarts"
1323,"Harry Bertoia"
1324,"Thee Midniters"
1325,"#/Tau"
1326,"Nick Lowe"
1327,"Sans Soucis"
1328,"Hypnosonics"
1329,"The Stoner"
1330,"Mitochondrion"
1331,"Jonny Tobin"
1332,"The Room"
1333,"Outrageous Cherry"
1334,"James Woods"
1335,"Shooter Jennings"
1336,"Count Basie"
1337,"Beegie Adair"
1338,"Chet Baker"
1339,"His Orchestra"
1340,"Colin Stetson"
1341,"Claudio Simonetti's Goblin"
1342,"Frederik Valentin"
1343,"Dead Boys"
1344,"Josh Turner"
1345,"Immolation"
1346,"Brainticket"
1347,"Francesca Brown"
1348,"Leprous"
1349,"Yogi"
1350,"Woof"
1351,"Akon"
1352,"Shelby Lynne"
1353,"Bill Wyman"
1354,"Ozma"
1355,"Futurebirds"
1356,"Meshell Ndegeocello"
1357,"Soil"
1358,"Aldn"
1359,"Worshipper"
1360,"Jake Xerxes Fussell"
1361,"Ace Frehley"
1362,"Gene Loves Jezebel"
1363,"The Only Ones"
1364,"La Dispute"
1365,"Rjd2"
1366,"Shadow Gallery"
1367,"Rachel Chinouriri"
1368,"NEIL FRANCES"
1369,"The Ghost Club"
1370,"Sam"
1371,"Dave"
1372,"Days of the New"
1373,"Benny Goodman"
1374,"Creekbed Carter Hogan"
1375,"Gary Clark Jr."
1376,"Junior Wells"
1377,"Julian Lage"
1378,"Liam Bailey"
1379,"Fred Frith"
1380,"Penelope Scott"
1381,"J Mascis"
1382,"Archie Shepp"
1383,"Silverstein"
1384,"Dr. Hook"
1385,"the Medicine Show"
1386,"Public Enemy"
1387,"Mantovani"
1388,"Dismember"
1389,"Parcels"
1390,"Devo"
1391,"Filth Is Eternal"
1392,"Brujeria"
1393,"Everything Everything"
1394,"Weezer"
1395,"Straight No Chaser"
1396,"Temple of Angels"
1397,"Grandaddy"
1398,"Andrew McMahon In The Wilderness"
1399,"Youth Lagoon"
1400,"Uriah Heep"
1401,"Leftfield"
1402,"Neil Gaiman"
1403,"Fourplay String Quartet"
1404,"Haircut 100"
1405,"Lucky Daye"
1406,"Trey Songz"
1407,"Christine Perfect"
1408,"Five Finger Death Punch"
1409,"Bow Wow Wow"
1410,"Oliver Hart"
1411,"Syml"
1412,"Beast in Black"
1413,"Morio Agata"
1414,"DJ Cam"
1415,"Silverchair"
1416,"Jon Pardi"
1417,"Liquid Tension Experiment"
1418,"Joan Jett"
1419,"Ministry"
1420,"John McLaughlin"
1421,"Willi Carlisle"
1422,"The Georgia Satellites"
1423,"Sasha Alex Sloan"
1424,"VRSTY"
1425,"Mankunku Quartet"
1426,"Tegan"
1427,"Sara"
1428,"Ghalia"
1429,"Aaron Parks"
1430,"Killer Mike"
1431,"Rammstein"
1432,"Anand Wilder"
1433,"Pretty Boy Floyd"
1434,"The Browning"
1435,"Bad Suns"
1436,"Beach Fossils"
1437,"James Arthur"
1438,"The Replacements"
1439,"Chris Acker"
1440,"Badflower"
1441,"Marillion"
1442,"Interpol"
1443,"The Drifters"
1444,"Mammoth Wvh"
1445,"Grandson"
1446,"Valium Aggelein"
1447,"Eyedea"
1448,"Abilities"
1449,"Modern English"
1450,"Andrew Hill"
1451,"Phil Collins"
1452,"Renaissance"
1453,"R.E.M."
1454,"Rise Against"
1455,"Rod Stewart"
1456,"Howlin Wolf"
1457,"Joe Dassin"
1458,"Billy Squier"
1459,"Napalm Death"
1460,"Lionel Richie"
1461,"Lorenzo Feliciati"
1462,"Langhorne Slim"
1463,"Jon Bellion"
1464,"Minnie Riperton"
1465,"Wheeler Walker Jr"
1466,"Tops"
1467,"Pinback"
1468,"B.B. King"
1469,"John Williams"
1470,"Alex Cameron"
1471,"The Chemical Brothers"
1472,"Pedro Santos"
1473,"The Sneaks"
1474,"Manfred Mann's Earth Band"
1475,"Steve Earle"
1476,"The B-52's"
1477,"Jimmy Eat World"
1478,"Cheap Trick"
1479,"Johnny Hammond"
1480,"Chico Trujillo"
1481,"James Bay"
1482,"The Isley Brothers"
1483,"Manchester Orchestra"
1484,"Seether"
1485,"Portugal. The Man"
1486,"Low"
1487,"v[NEU]"
1488,"Grizzly Bear"
1489,"Wild Nothing"
1490,"Misfits"
1491,"Sword"
1492,"The Allman Brothers Band"
1493,"Ryan Adams"
1494,"Lewis Evans"
1495,"Frank Chickens"
1496,"Defset"
1497,"Children's Crusade"
1498,"Johnny Coley"
1499,"Shack"
1500,"Da Brat"
1501,"Aeternus"
1502,"Rotting Christ"
1503,"Lowrider"
1504,"Cats in Space"
1505,"Kris Kristofferson"
1506,"Oreo Jones"
1507,"Jarabe De Pao"
1508,"The Supremes"
1509,"Nonconnah"
1510,"Mnemic"
1511,"Pentagram"
1512,"Drug Church"
1513,"Trace Mountains"
1514,"Greenslade"
1515,"The Lijadu Sisters"
1516,"Dave Guy"
1517,"Meat Puppets"
1518,"Hollow Coves"
1519,"His Astro Ihnfinity Arkestra"
1520,"Dwarves"
1521,"Towa Bird"
1522,"Autopsy"
1523,"Combo Daguerre"
1524,"Jeff Parkhurst"
1525,"Omd ( Orchestral Manoeuvres in the Dark )"
1526,"Frehley's Comet"
1527,"Primus"
1528,"John Grant"
1529,"Cactus"
1530,"The Murlocs"
1531,"Big Head Todd"
1532,"the Monsters"
1533,"Lita Ford"
1534,"William DeVaughn"
1535,"Lizz Wright"
1536,"Poison Idea"
1537,"Sue Foley"
1538,"Sizzla"
1539,"The Rods"
1540,"Charles Moothart"
1541,"Black Curse"
1542,"Amiture"
1543,"Freitas.Amaro"
1544,"Royal Tusk"
1545,"Friko"
1546,"Buddy Guy"
1547,"Lewis Parker"
1548,"Chicken Shack"
1549,"Bret Michaels"
1550,"Hotelier"
1551,"Hannah White"
1552,"Tabernacle Choir at Temple Square"
1553,"Foxing"
1554,"The Earth"
1555,"Rick Springfield"
1556,"Neneh Cherry"
1557,"Elvin Jones"
1558,"Say She She"
1559,"Devendra Banhart"
1560,"Amaarae"
1561,"Canned Heat"
1562,"Codeine"
1563,"Cyhra"
1564,"Bronson Arroyo"
1565,"The '04"
1566,"Yot Club"
1567,"Paul Gilbert"
1568,"Idris Muhammad"
1569,"Virgin Steele"
1570,"Ian Munsick"
1571,"Heatwave"
1572,"The Warlocks"
1573,"CVC"
1574,"Steel Panther"
1575,"Filmorchester Babelsberg"
1576,"Avril Lavigne"
1577,"Joe Bataan"
1578,"Twiddle"
1579,"Trampled by Turtles"
1580,"Nigel Kennedy"
1581,"Keane"
1582,"Jorge Ben"
1583,"Alison Wonderland"
1584,"Parov Stelar"
1585,"Freddie Gibbs"
1586,"Architects"
1587,"Blossom Dearie"
1588,"Hixtape"
1589,"Lady Wray"
1590,"Curtis Harding"
1591,"Phish"
1592,"The Pond"
1593,"Sullivan King"
1594,"Imagine Dragons"
1595,"Kat Von D"
1596,"Big Red Machine"
1597,"Lee Perry"
1598,"Colin Hay"
1599,"Elliott Smith"
1600,"Ryo Fukui"
1601,"Monophonics"
1602,"Electronic"
1603,"Czarface"
1604,"Rock N Roll High School"
1605,"Chuck Berry"
1606,"Hoobastank"
1607,"Avail"
1608,"Pelican"
1609,"Travis"
1610,"James Blake"
1611,"Bill Justis"
1612,"Chicha Libre"
1613,"Kitaro"
1614,"French Kiwi Juice"
1615,"Thom Yorke"
1616,"Why"
1617,"This Wild Life"
1618,"Theory of a Deadman"
1619,"Ashley McBryde"
1620,"Robert Plant"
1621,"Royal Blood"
1622,"Lhasa"
1623,"k.d. lang"
1624,"Passenger"
1625,"Kevin Morby"
1626,"Faithless"
1627,"Elvis Costello"
1628,"Dean Martin"
1629,"The Band"
1630,"Billie Holiday"
1631,"The Reigning Sound"
1632,"Sunny War"
1633,"Tin Machine"
1634,"Ruben Blades"
1635,"Lunar Vacation"
1636,"Jeff Rosenstock"
1637,"Beaches"
1638,"Rich Brian"
1639,"OneRepublic"
1640,"Hiss Golden Messenger"
1641,"Counting Crows"
1642,"Dexter Gordon"
1643,"Busta Rhymes"
1644,"Teenage Wrist"
1645,"Billie Joe Armstrong"
1646,"XTC"
1647,"Hozan Yamamoto"
1648,"David Byrne"
1649,"Matthew Sweet"
1650,"Nekromantix"
1651,"Delvon Lamarr"
1652,"Antonio Carlos Jobim"
1653,"Paco De Lucia"
1654,"Rolling Blackouts C. F."
1655,"Fiddlehead"
1656,"Bomba Estereo"
1657,"Bolt Thrower"
1658,"Fazerdaze"
1659,"2Pac"
1660,"First Class Rocksteady"
1661,"Bayside"
1662,"Imelda May"
1663,"Wolf Alice"
1664,"Dr Dog"
1665,"King Tubby"
1666,"Boards of Canada"
1667,"Propagandhi"
1668,"John K. Samson"
1669,"Andrew Bissell"
1670,"Jack Johnson"
1671,"G.G. Allin"
1672,"Jason Molina"
1673,"Sleater-Kinney"
1674,"Of Montreal"
1675,"Absolutely Not"
1676,"Coilguns"
1677,"Karen Souza"
1678,"The Prisoners"
1679,"Max Gerl"
1680,"Market"
1681,"Brow Beat"
1682,"Teho Teardo"
1683,"The Courteeners"
1684,"Trash Boat"
1685,"Afro Medusa"
1686,"New Edition"
1687,"Antisect"
1688,"Pitbull"
1689,"Sophie"
1690,"Twisted Dream Machine (the Paisley Underground"
1691,"Michelle"
1692,"Anthony Moore"
1693,"Manu Chao"
1694,"Modest Jazz Trio"
1695,"Matt Duncan"
1696,"Best of Franz Schubert"
1697,"Gabriel Dell"
1698,"Strange Party"
1699,"Bernard Butler"
1700,"Black Bacon"
1701,"Wiener Philharmoniker"
1702,"Josie Cotton"
1703,"Toots"
1704,"The Maytals"
1705,"Origami Angel"
1706,"Sia"
1707,"Against All Authority"
1708,"Medium Build"
1709,"Kittie"
1710,"Noahfinnce"
1711,"Deathwish"
1712,"Birth Day"
1713,"Swamp Dogg"
1714,"At the Gates"
1715,"Soul Glo"
1716,"Squirrel Nut Zippers"
1717,"Hombres G"
1718,"St. Vincent"
1719,"Herbie Hancock"
1720,"Arm's Length"
1721,"Versus the World"
1722,"Wham"
1723,"Xasthur"
1724,"Mountain"
1725,"Comus"
1726,"Cannonball Adderley"
1727,"Ella Washington"
1728,"Amigo the Devil"
1729,"Middle Kids"
1730,"Within Temptation"
1731,"Lucifer"
1732,"Vital Remains"
1733,"Simps"
1734,"Apocalyptica"
1735,"El Mato a Un Policia Motorizado"
1736,"Swing Cats"
1737,"Struts"
1738,"Taj Mahal"
1739,"Bryce Dessner"
1740,"Kabaka Pyramid"
1741,"Tatsuro Yamashita"
1742,"Empire State Bastard"
1743,"John Fogerty"
1744,"Jim Croce"
1745,"Band Camino"
1746,"Puddle of Mudd"
1747,"Beverly Glenn-Copeland"
1748,"Kesha"
1749,"Bokante"
1750,"6Lack"
1751,"Geese"
1752,"Al Hirt"
1753,"Arcturus"
1754,"White Lion"
1755,"Raven"
1756,"Ottto"
1757,"Lonnie Holley"
1758,"Sabaton"
1759,"Mogwai"
1760,"Switchfoot"
1761,"Paul Weller"
1762,"Bonny Light Horseman"
1763,"The Staple Singers"
1764,"Linda Martell"
1765,"Loverboy"
1766,"Various SING 2 Artists"
1767,"Kaleo"
1768,"Laurie Anderson"
1769,"Citizen"
1770,"Kings of Leon"
1771,"Wesley Schultz"
1772,"Between the Buried and Me"
1773,"McCoy Tyner"
1774,"Britney Spears"
1775,"William Shatner"
1776,"Sasha Sloan"
1777,"STRFKR"
1778,"Jack Russell'S Great White"
1779,"Toto"
1780,"James Gang"
1781,"Graeme James"
1782,"Albert Ayler"
1783,"William Tyler"
1784,"John Mississippi Hurt"
1785,"Honne"
1786,"Eurythmics"
1787,"Lee Fields"
1788,"Expressions"
1789,"Lightnin Hopkins"
1790,"Dr. Dog"
1791,"Plasmatics"
1792,"Clutch"
1793,"The Lawrence Arms"
1794,"La Luz"
1795,"Zedd"
1796,"Galactic"
1797,"The Tallest Man on Earth"
1798,"Suicide"
1799,"Challenger"
1800,"All Seeing Dolls"
1801,"The Plus Ones"
1802,"Rafael Anton Irisarri"
1803,"Bibio"
1804,"God Bullies"
1805,"Tim Heidecker"
1806,"Suede"
1807,"Kelly Finnigan"
1808,"Sonora Poncena"
1809,"Propaganda"
1810,"Aztlan Unearthed"
1811,"Kraftwerk"
1812,"Scientist"
1813,"Dennis Coffey"
1814,"Incantation"
1815,"SS Decontrol"
1816,"Ella Fitzgerald"
1817,"Woe of Tyrants"
1818,"The Judds"
1819,"Mortal Sin"
1820,"Pyrrhon"
1821,"Toro Y Moi"
1822,"Natasha Bedingfield"
1823,"Fourplay"
1824,"Burning Witches"
1825,"U-Roy"
1826,"Héctor Lavoe"
1827,"Christ on Crutch"
1828,"Lydia Loveless"
1829,"Amestigon"
1830,"Free Throw"
1831,"P.O.D."
1832,"Russian Baths"
1833,"Mike Campbell"
1834,"The Dirty Knobs"
1835,"The Fuzztones"
1836,"Holy Mother"
1837,"Peggy Gou"
1838,"Eels"
1839,"Orebolo"
1840,"Candlemass"
1841,"Snarky Puppy"
1842,"Danger Mouse"
1843,"Jemini"
1844,"Aventura"
1845,"Cradle of Filth"
1846,"Universal Order of Armageddon"
1847,"Retrograde"
1848,"Loren Kramer"
1849,"Niney the Observer"
1850,"Comeback Kid"
1851,"Mago De Oz"
1852,"Gost"
1853,"Lil Wayne"
1854,"Francoise Hardy"
1855,"Fabiano Do Nascimento"
1856,"Emarosa"
1857,"Lil Durk"
1858,"Ginger Baker"
1859,"The Cat Empire"
1860,"Night Ranger"
1861,"Bryan Adams"
1862,"Bobby Keys"
1863,"Passion Pit"
1864,"RPWL"
1865,"Primal Scream"
1866,"The Human League"
1867,"Red Rockers"
1868,"Rick Astley"
1869,"Epica"
1870,"Stove God Cooks"
1871,"Ohio Players"
1872,"Ricky Montgomery"
1873,"Oliver Tree"
1874,"Maria Mena"
1875,"Lage Lund"
1876,"Everyone Asked About You"
1877,"Native Nod"
1878,"Thomas Bangalter"
1879,"Jon Batiste"
1880,"Fatboy Slim"
1881,"General Public"
1882,"Michael Bolton"
1883,"Bayonne"
1884,"Baby Rose"
1885,"Adrian Younge"
1886,"Ali Shaheed Muhammad"
1887,"Larry Coryell"
1888,"The Small Faces"
1889,"Rupa"
1890,"Tank"
1891,"The Phoenix"
1892,"The Pretty Reckless"
1893,"Avatar"
1894,"Lil Wyte"
1895,"Jelly Roll"
1896,"Love and Rockets"
1897,"zzzahara"
1898,"The Bloodline"
1899,"Queensrÿche"
1900,"Tim Buckley"
1901,"Boston Manor"
1902,"Duwayne Burnside"
1903,"Parkway Drive"
1904,"Danny Elfman"
1905,"Fame on Fire"
1906,"Lizzo"
1907,"Millencolin"
1908,"Ralfi Pagan"
1909,"Cute Is What We Aim For"
1910,"Bella White"
1911,"Savatage"
1912,"Grouplove"
1913,"Poppy"
1914,"Ihsahn"
1915,"Mastodon"
1916,"Spiritualized"
1917,"Rare Earth"
1918,"Pachyman"
1919,"Conan"
1920,"L'Imperatrice"
1921,"Loretta Lynn"
1922,"Dream Sitch"
1923,"Brothers Osborne"
1924,"Lil Yachty"
1925,"Eyedress"
1926,"Gerard Way"
1927,"The White Stripes"
1928,"Black Uhuru"
1929,"Natty"
1930,"Jhelisa"
1931,"Ramin Djawadi"
1932,"The Blasters"
1933,"Spice Girls"
1934,"Id Labs"
1935,"Amorphis"
1936,"Judy Garland"
1937,"Daniel Johnston"
1938,"Sauce Walka"
1939,"Black Sherif"
1940,"Prince Lasha Quintet"
1941,"High Desert Queen"
1942,"Porij"
1943,"David J"
1944,"Jimin (Bts)"
1945,"Humble Pie"
1946,"The Script"
1947,"Transplants"
1948,"The Yardbirds"
1949,"The Babys"
1950,"Franz Ferdinand"
1951,"Marshmello"
1952,"Genesis"
1953,"Voodoo Glow Skulls"
1954,"Brian Eno"
1955,"Thee Oh Sees"
1956,"Harry Nilsson"
1957,"Every Time I Die"
1958,"They Might Be Giants"
1959,"Clovis Ochin"
1960,"Camoflauge Monk"
1961,"Painted Vein"
1962,"Brooks"
1963,"Chinese Man"
1964,"Aptorian Demon"
1965,"Misery Signals"
1966,"Peter Hammill"
1967,"Molder"
1968,"Doctor Bionic"
1969,"Brenton Wood"
1970,"Fleshwater"
1971,"Wade Bowen"
1972,"Sixpence None the Richer"
1973,"Chats"
1974,"Puma Blue"
1975,"Fear Factory"
1976,"Bully"
1977,"Patsy Cline"
1978,"Mark Korven"
1979,"Crowded House"
1980,"The Langley Schools Music Project"
1981,"From First to Last"
1982,"Tijuana Brass"
1983,"Down"
1984,"Waxahatchee"
1985,"Fripp"
1986,"Eno"
1987,"Alkaline Trio"
1988,"Frank Turner"
1989,"Flight of the Conchords"
1990,"Peter Frampton"
1991,"Geoff Tate"
1992,"Sweet"
1993,"Wallice"
1994,"Brothers of Metal"
1995,"Teddy Edwards"
1996,"Howard McGhee"
1997,"Kehlani"
1998,"Wings"
1999,"BTS"
2000,"The Fray"
2001,"Sheryl Crow"
2002,"Leadbelly"
2003,"Miles Davis Quintet"
2004,"T-Bone Walker"
2005,"Clipping"
2006,"the Maytals"
2007,"Breaking Benjamin"
2008,"DIIV"
2009,"Tinariwen"
2010,"Gregory Isaacs"
2011,"Preservation Hall Jazz Band"
2012,"Marty Robbins"
2013,"Dead Prez"
2014,"Of Monsters and Men"
2015,"Glen Hansard"
2016,"Ahmad Jamal"
2017,"Derek"
2018,"the Dominos"
2019,"L.A. Guns"
2020,"The Lightning Seeds"
2021,"Sango"
2022,"Simply Red"
2023,"Noga Erez"
2024,"Niki"
2025,"Ella Jenkins"
2026,"Pigeons Playing Ping Pong"
2027,"Linda Ronstadt"
2028,"Iggy Pop"
2029,"The Electric Hellfire Club"
2030,"Pat Travers"
2031,"Jersey Boys"
2032,"Gucci Mane"
2033,"MDC"
2034,"Municipal Waste"
2035,"Shania Twain"
2036,"Das EFX"
2037,"Grand Puba"
2038,"Journey"
2039,"Fontaines D.C."
2040,"The Chicks"
2041,"100 gecs"
2042,"Bread"
2043,"Logic"
2044,"Joss Stone"
2045,"Avicii"
2046,"Operators"
2047,"Beck"
2048,"Cibo Matto"
2049,"The Menzingers"
2050,"Mudcrutch"
2051,"L7"
2052,"Anna McClellan"
2053,"Leonard Cohen"
2054,"Jet"
2055,"Black Keys"
2056,"Nefilim"
2057,"Mark Farner"
2058,"Undeath"
2059,"Ezra Collective"
2060,"Dayseeker"
2061,"Mitch Rowland"
2062,"Yellowcard"
2063,"Philharmonia Orchestra"
2064,"Shinedown"
2065,"N Sync"
2066,"Supertramp"
2067,"Bottom Bracket"
2068,"Nanowar of Steel"
2069,"Paul Kelly"
2070,"Michael C. Hall"
2071,"Cyril"
2072,"cLOUDDEAD"
2073,"Andrew Gabbard"
2074,"Gilad Hekselman"
2075,"Andy Grammer"
2076,"Wojciech Kilar"
2077,"Trauma Ray"
2078,"Krokus"
2079,"Mac Dre"
2080,"Steely Dan"
2081,"Motion City Soundtrack"
2082,"Charlie Puth"
2083,"Styx"
2084,"Grouper"
2085,"Gipsy Kings"
2086,"Method Man"
2087,"Utah Saints"
2088,"Tsunami"
2089,"Mother of Graves"
2090,"Baden Powell"
2091,"Balance"
2092,"Composure"
2093,"Suffocation"
2094,"Dio"
2095,"Sly"
2096,"the Family Stone"
2097,"Sam Smith"
2098,"Neko Case"
2099,"TV on the Radio"
2100,"John Mayall"
2101,"Bluesbreakers"
2102,"Deadmau5"
2103,"Enuff Z'nuff"
2104,"Milky Chance"
2105,"Ed Sheeran"
2106,"Sum 41"
2107,"Justin Timberlake"
2108,"The Turtles"
2109,"Luciano Pavarotti"
2110,"Loudblast"
2111,"Bratmobile"
2112,"Johnnie Taylor"
2113,"Koe Wetzel"
2114,"Kenny Chesney"
2115,"Amaranthe"
2116,"Mindless Self Indulgence"
2117,"Aaron West"
2118,"the Roaring Twenties"
2119,"Starship"
2120,"Jojo"
2121,"Marilyn Monroe"
2122,"Architects UK"
2123,"Heartbreakers"
2124,"Archers of Loaf"
2125,"Washed Out"
2126,"RZA"
2127,"Erra"
2128,"The Carpenters"
2129,"Diamond Head"
2130,"Melody Gardot"
2131,"Conrad Schnitzler"
2132,"Windhand"
2133,"Wilderado"
2134,"Dan Reeder"
2135,"Chai"
2136,"Vansire"
2137,"Janelle Monae"
2138,"Troye Sivan"
2139,"Calum Scott"
2140,"DJ Quik"
2141,"Video Age"
2142,"Jeroen van Veen"
2143,"Haliphron"
2144,"Dave Stewart"
2145,"the Spiritual Cowboys"
2146,"Shakira"
2147,"Jah Wobble"
2148,"Mustafa"
2149,"Rob Zombie"
2150,"OK Go"
2151,"Kid Cudi"
2152,"Amyl"
2153,"Sniffers"
2154,"Caravan Palace"
2155,"The Basement"
2156,"Christina Aguilera"
2157,"The State Champs"
2158,"Laura Jane Grace"
2159,"The 13th Floor Elevators"
2160,"Eddie Money"
2161,"Lauv"
2162,"Skrillex"
2163,"Elmore James"
2164,"Kenji Kawai"
2165,"Saosin"
2166,"The Bouncing Souls"
2167,"Dom Martin"
2168,"Dero Goi"
2169,"Delta Sleep"
2170,"Sara Bareilles"
2171,"National Parks"
2172,"Key Glock"
2173,"blink-182"
2174,"Wild Rivers"
2175,"Waterparks"
2176,"Sadus"
2177,"Josh Groban"
2178,"Moloko"
2179,"The Brains"
2180,"McDonald"
2181,"Giles"
2182,"The Kills"
2183,"Channel Tres"
2184,"Ransom"
2185,"Nicholas Craven"
2186,"Herman Chin Loy"
2187,"Solitude Aeturnus"
2188,"Danko Jones"
2189,"Michael Seyer"
2190,"Dan Deacon"
2191,"Rolling Stones"
2192,"Ravyn Lenae"
2193,"Rancid"
2194,"Calexico"
2195,"Yazmin Lacey"
2196,"Enforcer"
2197,"Crac"
2198,"Tripping Daisy"
2199,"Four Year Strong"
2200,"Skullcrusher"
2201,"Dead South"
2202,"Foetus"
2203,"Three 6 Mafia"
2204,"Halestorm"
2205,"Kate Bollinger"
2206,"Natalie Cole"
2207,"The Moldy Peaches"
2208,"Rochelle Jordan"
2209,"Oliver Nelson"
2210,"Ziggy Alberts"
2211,"Maggie Rogers"
2212,"Lil Kim"
2213,"Boney M"
2214,"Friends"
2215,"Doc Watson"
2216,"Randy Travis"
2217,"Mgla"
2218,"Destroyer"
2219,"Arrogant Sons of Bitches"
2220,"The Mekons"
2221,"Carly Rae Jepsen"
2222,"EPMD"
2223,"Pennywise"
2224,"Shannon"
2225,"Clams"
2226,"Sincere Engineer"
2227,"Sampha"
2228,"The Dangerous Summer"
2229,"Héroes del Silencio"
2230,"Sarah McLachlan"
2231,"Jg Thirlwell"
2232,"Blaze Foley"
2233,"Cactus Blossoms"
2234,"Elle King"
2235,"Buddy Holly"
2236,"Gaslight Anthem"
2237,"Richard Buckner"
2238,"Power Trip"
2239,"Man or Astro-man?"
2240,"Foxygen"
2241,"Wanda Jackson"
2242,"Robert Johnson"
2243,"Captain Beefheart"
2244,"Screaming Trees"
2245,"Jacintha"
2246,"Magnolia Electric Co."
2247,"Om"
2248,"Osker"
2249,"Jorge Drexler"
2250,"Nightingale"
2251,"Chris Mahoney"
2252,"Günter Schickert"
2253,"Drivin N Cryin"
2254,"Harald Grosskopf"
2255,"Johns.Daryl"
2256,"The Slippers"
2257,"Boogie Down Productions"
2258,"Matty"
2259,"Public Service Broadcasting"
2260,"Justin Moore"
2261,"Fela Kuti"
2262,"Dig"
2263,"Draco Rosa"
2264,"The Amity Affliction"
2265,"Delegation"
2266,"Winter Solstice"
2267,"Mika"
2268,"Jackie McLean"
2269,"Artifacts"
2270,"Kool Keith"
2271,"Shadow Project"
2272,"Stray Cats"
2273,"Razor White"
2274,"Camerata Mediolanense"
2275,"Meat Beat Manifesto"
2276,"Merzbow"
2277,"Hana Vu"
2278,"Marc Anthony"
2279,"Tricky"
2280,"The Roots"
2281,"Courting"
2282,"New Found Glory"
2283,"Leaves' Eyes"
2284,"Alice Coltrane"
2285,"Dana"
2286,"Alden"
2287,"Their / They're / There"
2288,"The Ghetto Brothers"
2289,"Ghoul"
2290,"Artimus Pyle"
2291,"Grant Green"
2292,"Grupo Los Yoyi"
2293,"Field Medic"
2294,"Oxymorrons"
2295,"Creeper"
2296,"Andrew Bird's Bowl of Fire"
2297,"Gareth Donkin"
2298,"Slick Rick"
2299,"Whodini"
2300,"Sylosis"
2301,"Tori Amos"
2302,"Faith Hill"
2303,"Dinner Party"
2304,"Andrew Gold"
2305,"John Eliot Gardiner"
2306,"Pigface"
2307,"The World Is a Beautiful Place"
2308,"I Am No Longer Afraid to Die"
2309,"Wednesday"
2310,"The Call"
2311,"Kate Davis"
2312,"Frightened Rabbit"
2313,"Ivy"
2314,"The Dictators"
2315,"Wilson Pickett"
2316,"The Skatalites"
2317,"Tarika Blue"
2318,"Siouxsie"
2319,"Banshees"
2320,"Dayglow"
2321,"Macabre"
2322,"Only the Family"
2323,"Smile"
2324,"Claypool Lennon Delirium"
2325,"Miranda Lambert"
